disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,hash,lastRefresh
3358,2012-10-29T00:00:00.000Z,HURRICANE SANDY,2012-10-29T00:00:00.000Z,2012-11-08T00:00:00.000Z,Emergency,WV,West Virginia                 ,Hurricane,2012-10-30T00:00:00.000Z,2015-04-23T00:00:00.000Z,2015-04-16T00:00:00.000Z,8501938c310fb2eee1b82ee653e82640,2018-03-09T18:41:53.771Z
2999,2012-08-03T00:00:00.000Z,NOBLE FIRE,2012-08-03T00:00:00.000Z,2012-08-12T00:00:00.000Z,Fire Management,OK,Oklahoma                      ,Fire,2012-08-06T00:00:00.000Z,2015-10-15T00:00:00.000Z,2015-09-30T00:00:00.000Z,237a0a7932fd114f929e1a2425d60a02,2018-03-09T18:41:53.773Z
4067,2012-06-28T00:00:00.000Z,HIGH PARK AND WALDO CANYON WILDFIRES,2012-06-09T00:00:00.000Z,2012-07-11T00:00:00.000Z,Major Disaster,CO,Colorado                      ,Fire,2012-06-29T00:00:00.000Z,2012-07-19T00:00:00.000Z,,5c09c717bae1867e5fb177fe565fef8f,2018-03-09T18:41:53.775Z
4079,2012-08-24T00:00:00.000Z,FLOODING,2012-06-22T00:00:00.000Z,2012-07-12T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Flood,2012-08-24T00:00:00.000Z,2012-08-24T00:00:00.000Z,,9b77f9f648666b4a2eeab4525e56a7dc,2018-03-09T18:41:53.745Z
3345,2012-06-30T00:00:00.000Z,SEVERE STORMS,2012-06-29T00:00:00.000Z,2012-07-10T00:00:00.000Z,Emergency,WV,West Virginia                 ,Severe Storm(s),2012-06-30T00:00:00.000Z,2015-04-23T00:00:00.000Z,2015-04-22T00:00:00.000Z,7950ac6e2c197e85b7a0ab21d29f645c,2018-03-09T18:41:53.748Z
4078,2012-08-22T00:00:00.000Z,FREEDOM AND NOBLE WILDFIRES,2012-08-03T00:00:00.000Z,2012-08-14T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Fire,2012-08-22T00:00:00.000Z,2012-09-27T00:00:00.000Z,,23e21a6ebfb7e3cb2fed786a86a5d5bc,2018-03-09T18:41:53.750Z
2992,2012-06-29T00:00:00.000Z,ARAPAHOE FIRE ,2012-06-29T00:00:00.000Z,2012-07-09T00:00:00.000Z,Fire Management,WY,Wyoming                       ,Fire,2012-07-06T00:00:00.000Z,2015-08-13T00:00:00.000Z,2015-08-12T00:00:00.000Z,92cdda0624b1b26dc4870ad33a62cf38,2018-03-09T18:41:53.752Z
4096,2012-12-05T00:00:00.000Z,HURRICANE SANDY,2012-10-26T00:00:00.000Z,2012-10-31T00:00:00.000Z,Major Disaster,DC,District of Columbia          ,Hurricane,2012-12-06T00:00:00.000Z,2012-12-06T00:00:00.000Z,,7733d3f20b8a42066dc8dfd11632fa4d,2018-03-09T18:41:53.755Z
3352,2012-10-28T00:00:00.000Z,HURRICANE SANDY,2012-10-28T00:00:00.000Z,2012-10-31T00:00:00.000Z,Emergency,DC,District of Columbia          ,Hurricane,2012-10-28T00:00:00.000Z,2013-08-01T00:00:00.000Z,2013-07-24T00:00:00.000Z,4f8877b016cc13c31f7067bc41805225,2018-03-09T18:41:53.757Z
2997,2012-07-30T00:00:00.000Z,FAIR GROUNDS FIRE COMPLEX,2012-07-30T00:00:00.000Z,2012-08-03T00:00:00.000Z,Fire Management,OK,Oklahoma                      ,Fire,2012-07-31T00:00:00.000Z,2015-11-19T00:00:00.000Z,2015-09-23T00:00:00.000Z,a6d0d6d010c0ee09022b4a5e9f4addf3,2018-03-09T18:41:53.760Z
2985,2012-06-24T00:00:00.000Z,WEBER FIRE,2012-06-23T00:00:00.000Z,2012-07-06T00:00:00.000Z,Fire Management,CO,Colorado                      ,Fire,2012-06-27T00:00:00.000Z,2016-09-29T00:00:00.000Z,2016-09-29T00:00:00.000Z,0e18cb0cc34a07bd9cba413e02d392c1,2018-03-09T18:41:53.762Z
4074,2012-08-02T00:00:00.000Z,WILDFIRE,2012-06-25T00:00:00.000Z,2012-07-10T00:00:00.000Z,Major Disaster,MT,Montana                       ,Fire,2012-08-02T00:00:00.000Z,2017-10-02T00:00:00.000Z,2017-09-27T00:00:00.000Z,e3b6048749741e73eb52ddcca77f1408,2018-03-09T18:41:53.765Z
2987,2012-06-26T00:00:00.000Z,CORRAL FIRE,2012-06-25T00:00:00.000Z,2012-06-29T00:00:00.000Z,Fire Management,MT,Montana                       ,Fire,2012-06-27T00:00:00.000Z,2018-06-27T00:00:00.000Z,,6c67d360920fe50d52ababeaed2401b1,2018-06-27T22:01:09.692Z
4092,2012-11-26T00:00:00.000Z,HURRICANE SANDY,2012-10-26T00:00:00.000Z,2012-11-08T00:00:00.000Z,Major Disaster,VA,Virginia                      ,Hurricane,2012-11-26T00:00:00.000Z,2012-11-26T00:00:00.000Z,,d5687a1701099da6d47a65f7585f1cd4,2018-03-09T18:41:53.770Z
4084,2012-10-18T00:00:00.000Z,HURRICANE ISAAC,2012-08-27T00:00:00.000Z,2012-08-29T00:00:00.000Z,Major Disaster,FL,Florida                       ,Hurricane,2012-10-19T00:00:00.000Z,2012-10-19T00:00:00.000Z,,86e348bf4963deb086483538632b4917,2018-03-09T18:41:53.772Z
4070,2012-07-19T00:00:00.000Z,SEVERE STORMS AND STRAIGHT-LINE WINDS,2012-06-30T00:00:00.000Z,2012-06-30T00:00:00.000Z,Major Disaster,NJ,New Jersey                    ,Severe Storm(s),2012-07-19T00:00:00.000Z,2012-07-19T00:00:00.000Z,,5f2f8b4f87de34abfe5646a9c6b891da,2018-03-09T18:41:53.774Z
2982,2012-06-20T00:00:00.000Z,ROMERO FIRE,2012-06-20T00:00:00.000Z,2012-07-06T00:00:00.000Z,Fire Management,NM,New Mexico                    ,Fire,2012-06-21T00:00:00.000Z,2015-10-20T00:00:00.000Z,2015-10-13T00:00:00.000Z,50418eec2444f32f68256fba37cc111e,2018-03-09T18:41:53.777Z
4076,2012-08-02T00:00:00.000Z,SEVERE STORMS AND FLOODING,2012-06-19T00:00:00.000Z,2012-06-20T00:00:00.000Z,Major Disaster,WI,Wisconsin                     ,Severe Storm(s),2012-08-02T00:00:00.000Z,2012-08-03T00:00:00.000Z,,fa43788c32d5de891c8cf33b3554ecc2,2018-03-09T18:41:53.746Z
2989,2012-06-27T00:00:00.000Z,ASH CREEK FIRE,2012-06-25T00:00:00.000Z,2012-07-06T00:00:00.000Z,Fire Management,MT,Montana                       ,Fire,2012-06-29T00:00:00.000Z,2016-12-20T00:00:00.000Z,2016-12-19T00:00:00.000Z,24d8567edb8f21b4599c80fb82c61fde,2018-03-09T18:41:53.748Z
4075,2012-08-02T00:00:00.000Z,SEVERE STORMS AND STRAIGHT-LINE WINDS,2012-06-29T00:00:00.000Z,2012-07-08T00:00:00.000Z,Major Disaster,MD,Maryland                      ,Severe Storm(s),2012-08-02T00:00:00.000Z,2012-08-02T00:00:00.000Z,,5e6caf6148118324b47544869aceb93f,2018-03-09T18:41:53.751Z
2988,2012-06-26T00:00:00.000Z,DAHL FIRE,2012-06-26T00:00:00.000Z,2012-07-02T00:00:00.000Z,Fire Management,MT,Montana                       ,Fire,2012-06-27T00:00:00.000Z,2016-12-16T00:00:00.000Z,2016-12-14T00:00:00.000Z,8aad4174729799f21e796dee4c1d6896,2018-03-09T18:41:53.753Z
4091,2012-11-20T00:00:00.000Z,HURRICANE SANDY,2012-10-26T00:00:00.000Z,2012-11-04T00:00:00.000Z,Major Disaster,MD,Maryland                      ,Hurricane,2012-11-21T00:00:00.000Z,2012-11-21T00:00:00.000Z,,8c7947d93559438381f68439c9cd1991,2018-03-09T18:41:53.756Z
4083,2012-09-25T00:00:00.000Z,"SEVERE STORM, STRAIGHT-LINE WINDS, AND FLOODING",2012-07-20T00:00:00.000Z,2012-07-20T00:00:00.000Z,Major Disaster,WA,Washington                    ,Severe Storm(s),2012-09-25T00:00:00.000Z,2012-09-25T00:00:00.000Z,,4073dd4d4ce99247c2c0dc834d454109,2018-03-09T18:41:53.758Z
4069,2012-07-06T00:00:00.000Z,SEVERE STORMS AND FLOODING,2012-06-14T00:00:00.000Z,2012-06-21T00:00:00.000Z,Major Disaster,MN,Minnesota                     ,Severe Storm(s),2012-07-06T00:00:00.000Z,2012-07-06T00:00:00.000Z,,a858f2eb0d94cd308b41c263f1809430,2018-03-09T18:41:53.760Z
3349,2012-10-28T00:00:00.000Z,HURRICANE SANDY,2012-10-26T00:00:00.000Z,2012-11-08T00:00:00.000Z,Emergency,MD,Maryland                      ,Hurricane,2012-10-28T00:00:00.000Z,2013-10-30T00:00:00.000Z,2013-10-28T00:00:00.000Z,48204f23e47897c94f31d9c97ed9ce90,2018-03-09T18:41:53.763Z
2996,2012-07-20T00:00:00.000Z,MYRTLE FIRE,2012-07-19T00:00:00.000Z,2012-07-23T00:00:00.000Z,Fire Management,SD,South Dakota                  ,Fire,2012-07-24T00:00:00.000Z,2015-11-19T00:00:00.000Z,2015-11-17T00:00:00.000Z,03f015b8a2b311419365f7f8f211b942,2018-03-09T18:41:53.765Z
2983,2012-06-22T00:00:00.000Z,DUMP FIRE,2012-06-22T00:00:00.000Z,2012-06-24T00:00:00.000Z,Fire Management,UT,Utah                          ,Fire,2012-06-27T00:00:00.000Z,2017-02-14T00:00:00.000Z,2016-12-16T00:00:00.000Z,c55b231efe640c1498ce5ac21af4a9e3,2018-03-09T18:41:53.768Z
4087,2012-10-30T00:00:00.000Z,HURRICANE SANDY,2012-10-27T00:00:00.000Z,2012-11-08T00:00:00.000Z,Major Disaster,CT,Connecticut                   ,Hurricane,2012-10-30T00:00:00.000Z,2012-11-21T00:00:00.000Z,,caaa124d3f5f4f13bba7fc744f75df47,2018-03-09T18:41:53.770Z
3348,2012-08-28T00:00:00.000Z,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-11T00:00:00.000Z,Emergency,MS,Mississippi                   ,Hurricane,2012-08-28T00:00:00.000Z,2015-02-05T00:00:00.000Z,2015-02-03T00:00:00.000Z,a8c90e3b4217b136b60577ace6a75b39,2018-03-09T18:41:53.772Z
2993,2012-07-02T00:00:00.000Z,SQUIRREL CREEK FIRE ,2012-07-01T00:00:00.000Z,2012-07-07T00:00:00.000Z,Fire Management,WY,Wyoming                       ,Fire,2012-07-06T00:00:00.000Z,2016-06-08T00:00:00.000Z,2016-05-18T00:00:00.000Z,caca099a88bde1ca2c4fcbf98281fa33,2018-03-09T18:41:53.775Z
2981,2012-06-18T00:00:00.000Z,BLANCO (CR 4901) FIRE,2012-06-18T00:00:00.000Z,2012-06-26T00:00:00.000Z,Fire Management,NM,New Mexico                    ,Fire,2012-06-19T00:00:00.000Z,2015-10-20T00:00:00.000Z,2015-10-13T00:00:00.000Z,7ab5bbff03b9bec9d0fb2d7249a2b0ed,2018-03-09T18:41:54.023Z
2977,2012-05-22T00:00:00.000Z,TRE FIRE,2012-05-22T00:00:00.000Z,,Fire Management,NV,Nevada                        ,Fire,2012-05-24T00:00:00.000Z,2014-08-15T00:00:00.000Z,2014-08-13T00:00:00.000Z,a395a0ae9c9c92d7c42dcc19e3dd019e,2018-03-09T18:41:54.025Z
4055,2012-03-02T00:00:00.000Z,"SEVERE WINTER STORM, FLOODING, LANDSLIDES, AND MUDSLIDES",2012-01-17T00:00:00.000Z,2012-01-21T00:00:00.000Z,Major Disaster,OR,Oregon                        ,Flood,2012-03-02T00:00:00.000Z,2012-03-02T00:00:00.000Z,,c7cd3b76c96ac855b90d530c6119fbb8,2018-03-09T18:41:54.027Z
4051,2012-01-06T00:00:00.000Z,SEVERE STORM AND SNOWSTORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,Major Disaster,MA,Massachusetts                 ,Severe Storm(s),2012-01-06T00:00:00.000Z,2012-01-06T00:00:00.000Z,,3db0c64f1fd4804cbc8eaa491488fac5,2018-03-09T18:41:54.027Z
2975,2012-03-26T00:00:00.000Z,LOWER NORTH FORK FIRE,2012-03-26T00:00:00.000Z,2012-04-02T00:00:00.000Z,Fire Management,CO,Colorado                      ,Fire,2012-03-29T00:00:00.000Z,2015-12-29T00:00:00.000Z,2015-12-21T00:00:00.000Z,64835a1f0e9f04096a9da75550c50d81,2018-03-09T18:41:54.028Z
4048,2011-11-30T00:00:00.000Z,SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-29T00:00:00.000Z,Major Disaster,NJ,New Jersey                    ,Severe Storm(s),2011-11-30T00:00:00.000Z,2011-11-30T00:00:00.000Z,,bba17110fb7de70609ef298d77e4cbc0,2018-03-09T18:41:54.030Z
4060,2012-03-16T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS AND ",2012-02-29T00:00:00.000Z,2012-03-02T00:00:00.000Z,Major Disaster,TN,Tennessee                     ,Severe Storm(s),2012-03-17T00:00:00.000Z,2015-11-19T00:00:00.000Z,2015-07-09T00:00:00.000Z,b929d4544c7b7d48d4e0e18b6a13b9c0,2018-03-09T18:41:54.026Z
2978,2012-05-26T00:00:00.000Z,WHITEWATER-BALDY FIRE COMPLEX,2012-05-23T00:00:00.000Z,2012-07-31T00:00:00.000Z,Fire Management,NM,New Mexico                    ,Fire,2012-05-30T00:00:00.000Z,2015-06-04T00:00:00.000Z,2015-06-03T00:00:00.000Z,04c6152f86f8a1fbc0a50f511e021b8e,2018-03-09T18:41:54.028Z
4057,2012-03-06T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS AND FLOODING",2012-02-29T00:00:00.000Z,2012-03-03T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Severe Storm(s),2012-03-07T00:00:00.000Z,2012-03-07T00:00:00.000Z,,3df42a3249f6701a1adc24a563f8f230,2018-03-09T18:41:54.029Z
4052,2012-02-01T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2012-01-22T00:00:00.000Z,2012-01-23T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Severe Storm(s),2012-02-01T00:00:00.000Z,2017-12-18T00:00:00.000Z,2017-12-18T00:00:00.000Z,416a4e705fb43661d4ffa620be870ff9,2018-03-09T18:41:54.030Z
2973,2011-11-18T00:00:00.000Z,CAUGHLIN FIRE,2011-11-18T00:00:00.000Z,2011-11-21T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2011-11-18T00:00:00.000Z,2013-01-11T00:00:00.000Z,2013-01-09T00:00:00.000Z,9ab9256017c20393fd02fbaee644c47e,2018-03-09T18:41:54.036Z
4040,2011-10-18T00:00:00.000Z,TROPICAL STORM MARIA,2011-09-08T00:00:00.000Z,2011-09-14T00:00:00.000Z,Major Disaster,PR,Puerto Rico                   ,Hurricane,2011-10-18T00:00:00.000Z,2018-01-10T00:00:00.000Z,2018-01-09T00:00:00.000Z,2663b4b5c7c92a54f1ddd35a159471ed,2018-03-09T18:41:54.037Z
4029,2011-09-09T00:00:00.000Z,WILDFIRES,2011-08-30T00:00:00.000Z,2011-12-31T00:00:00.000Z,Major Disaster,TX,Texas                         ,Fire,2011-09-10T00:00:00.000Z,2012-01-11T00:00:00.000Z,,592f6417745f4125ab10084c0f5d6f3f,2018-03-09T18:41:54.039Z
2961,2011-09-05T00:00:00.000Z,CANYON FIRE,2011-09-04T00:00:00.000Z,2011-09-11T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2011-09-07T00:00:00.000Z,2013-04-30T00:00:00.000Z,2013-04-22T00:00:00.000Z,f8de8dd3078ba7c84664dcdbc7a84463,2018-03-09T18:41:54.040Z
4044,2011-11-08T00:00:00.000Z,EARTHQUAKE,2011-08-23T00:00:00.000Z,2011-08-28T00:00:00.000Z,Major Disaster,DC,District of Columbia          ,Earthquake,2011-11-08T00:00:00.000Z,2011-11-08T00:00:00.000Z,,0af8d618660dd4a0d7e6ae6a78567ddb,2018-03-09T18:41:54.042Z
2972,2011-10-03T00:00:00.000Z,INDIAN CREEK FIRE,2011-10-03T00:00:00.000Z,2011-10-06T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2011-10-11T00:00:00.000Z,2013-07-09T00:00:00.000Z,2013-07-02T00:00:00.000Z,a5e6854d801d9e100e38fed4b73be908,2018-03-09T18:41:54.043Z
3340,2011-09-08T00:00:00.000Z,REMNANTS OF TROPICAL STORM LEE,2011-09-03T00:00:00.000Z,2011-10-15T00:00:00.000Z,Emergency,PA,Pennsylvania                  ,Flood,2011-09-09T00:00:00.000Z,2014-07-02T00:00:00.000Z,2014-06-23T00:00:00.000Z,2ee58261ef4b15e6b6cb81a942bc17e0,2018-03-09T18:41:54.045Z
2958,2011-09-04T00:00:00.000Z,BASTROP COUNTY FIRE COMPLEX ,2011-09-04T00:00:00.000Z,2011-10-11T00:00:00.000Z,Fire Management,TX,Texas                         ,Fire,2011-09-07T00:00:00.000Z,2017-05-15T00:00:00.000Z,2017-05-15T00:00:00.000Z,83fc4e5b4554ca9d5d77ad3499073685,2018-03-09T18:41:54.046Z
4061,2012-03-22T00:00:00.000Z,"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANSLIDES",2012-03-15T00:00:00.000Z,2012-03-31T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Severe Storm(s),2012-03-22T00:00:00.000Z,2012-04-11T00:00:00.000Z,,dba7cf9cdb04b1dd5a92ec2b432469d8,2018-03-09T18:41:54.052Z
2974,2012-01-19T00:00:00.000Z,WASHOE FIRE,2012-01-19T00:00:00.000Z,2012-01-21T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2012-01-23T00:00:00.000Z,2013-07-09T00:00:00.000Z,2013-07-02T00:00:00.000Z,eba2a547a77a9fa9a8e43401bc6275ee,2018-03-09T18:41:54.053Z
4041,2011-10-28T00:00:00.000Z,TROPICAL STORM LEE,2011-09-01T00:00:00.000Z,2011-09-05T00:00:00.000Z,Major Disaster,LA,Louisiana                     ,Coastal Storm,2011-10-28T00:00:00.000Z,2011-10-28T00:00:00.000Z,,25fa35361f2cb5aa06cef4e08ed25a1c,2018-03-09T18:41:54.055Z
4032,2011-09-13T00:00:00.000Z,TROPICAL STORM IRENE,2011-08-27T00:00:00.000Z,2011-08-29T00:00:00.000Z,Major Disaster,ME,Maine                         ,Hurricane,2011-09-13T00:00:00.000Z,2016-09-29T00:00:00.000Z,2016-09-28T00:00:00.000Z,229c3e9cf973f6475eee079d3a397c86,2018-03-09T18:41:54.056Z
2962,2011-09-06T00:00:00.000Z,TAMINA FIRE,2011-09-05T00:00:00.000Z,2011-09-08T00:00:00.000Z,Fire Management,TX,Texas                         ,Fire,2011-09-07T00:00:00.000Z,2015-04-14T00:00:00.000Z,2015-04-14T00:00:00.000Z,022703194fd48b3f8585687f830e7172,2018-03-09T18:41:54.058Z
2956,2011-09-03T00:00:00.000Z,FERGUSON FIRE,2011-09-03T00:00:00.000Z,2011-09-09T00:00:00.000Z,Fire Management,OK,Oklahoma                      ,Fire,2011-09-07T00:00:00.000Z,2015-11-19T00:00:00.000Z,2015-09-23T00:00:00.000Z,f60ee395db75985ee6465c31f81b52ae,2018-03-09T18:41:54.059Z
2976,2012-04-30T00:00:00.000Z,LIVERMORE RANCH FIRE COMPLEX,2012-04-24T00:00:00.000Z,2012-05-11T00:00:00.000Z,Fire Management,TX,Texas                         ,Fire,2012-05-04T00:00:00.000Z,2015-08-18T00:00:00.000Z,2015-08-14T00:00:00.000Z,5f235d66910f6e59bbf88450199286b4,2018-03-09T18:41:54.061Z
4054,2012-02-02T00:00:00.000Z,SEVERE STORM,2011-11-15T00:00:00.000Z,2011-11-17T00:00:00.000Z,Major Disaster,AK,Alaska                        ,Severe Storm(s),2012-02-02T00:00:00.000Z,2012-02-02T00:00:00.000Z,,d2ed35a8fdb0e87394a912ffb9ff01ad,2018-03-09T18:41:54.062Z
3344,2011-11-01T00:00:00.000Z,SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,Emergency,NH,New Hampshire                 ,Severe Storm(s),2011-11-01T00:00:00.000Z,2012-12-17T00:00:00.000Z,2012-12-11T00:00:00.000Z,8403c470b77093f33a067e4bbd5af506,2018-03-09T18:41:54.064Z
4035,2011-09-23T00:00:00.000Z,FLOODING ,2011-06-01T00:00:00.000Z,2011-08-01T00:00:00.000Z,Major Disaster,KS,Kansas                        ,Flood,2011-09-23T00:00:00.000Z,2017-03-08T00:00:00.000Z,2017-03-07T00:00:00.000Z,da2d271185f87a7183b786cd1271a848,2018-03-09T18:41:54.065Z
2979,2012-06-09T00:00:00.000Z,LITTLE BEAR FIRE,2012-06-04T00:00:00.000Z,2012-07-30T00:00:00.000Z,Fire Management,NM,New Mexico                    ,Fire,2012-06-12T00:00:00.000Z,2015-10-20T00:00:00.000Z,2015-10-13T00:00:00.000Z,7dc7ae088f17fb7928dfba7e81191f70,2018-03-09T18:41:54.067Z
4058,2012-03-09T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND TORNADOES",2012-02-29T00:00:00.000Z,2012-03-03T00:00:00.000Z,Major Disaster,IN,Indiana                       ,Severe Storm(s),2012-03-10T00:00:00.000Z,2012-03-10T00:00:00.000Z,,45930e9da8b909a8b8061d9f4711e03a,2018-03-09T18:41:54.068Z
4046,2011-11-17T00:00:00.000Z,SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,Major Disaster,CT,Connecticut                   ,Severe Storm(s),2011-11-17T00:00:00.000Z,2011-11-17T00:00:00.000Z,,acd20048fdeb789f5e28c80c31eb974c,2018-03-09T18:41:54.069Z
4042,2011-11-04T00:00:00.000Z,EARTHQUAKE,2011-08-23T00:00:00.000Z,2011-10-25T00:00:00.000Z,Major Disaster,VA,Virginia                      ,Earthquake,2011-11-04T00:00:00.000Z,2014-10-09T00:00:00.000Z,,c7095b8fdc0247c03ce8c72a93631655,2018-03-09T18:41:54.037Z
2966,2011-09-08T00:00:00.000Z,MONASTERY FIRE COMPLEX,2011-09-08T00:00:00.000Z,,Fire Management,WA,Washington                    ,Fire,2011-09-12T00:00:00.000Z,2014-10-07T00:00:00.000Z,2014-09-30T00:00:00.000Z,09638f550d6ea1007e303af29b363788,2018-03-09T18:41:54.040Z
3342,2011-10-31T00:00:00.000Z,SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,Emergency,CT,Connecticut                   ,Severe Storm(s),2011-10-31T00:00:00.000Z,2014-06-05T00:00:00.000Z,2014-05-22T00:00:00.000Z,5852701a551336e5fe40a44db7eca28f,2018-03-09T18:41:54.042Z
2963,2011-09-06T00:00:00.000Z,MOONGLOW FIRE,2011-09-05T00:00:00.000Z,,Fire Management,TX,Texas                         ,Fire,2011-09-07T00:00:00.000Z,2014-12-18T00:00:00.000Z,2014-12-16T00:00:00.000Z,5531d1134b7d5a1773040c60226a6627,2018-03-09T18:41:54.045Z
4056,2012-03-05T00:00:00.000Z,"SEVERE WINTER STORM, FLOODING, LANDSLIDES, AND MUDSLIDES",2012-01-14T00:00:00.000Z,2012-01-23T00:00:00.000Z,Major Disaster,WA,Washington                    ,Severe Storm(s),2012-03-05T00:00:00.000Z,2012-03-05T00:00:00.000Z,,b9b6e857b337390e10f2efeb10c684d4,2018-03-09T18:41:54.052Z
4037,2011-09-30T00:00:00.000Z,HURRICANE IRENE,2011-08-25T00:00:00.000Z,2011-08-31T00:00:00.000Z,Major Disaster,DE,Delaware                      ,Hurricane,2011-09-30T00:00:00.000Z,2016-09-28T00:00:00.000Z,2016-09-27T00:00:00.000Z,3d4fd4b5d763cf40fc679321233fdd3d,2018-03-09T18:41:54.055Z
2957,2011-09-04T00:00:00.000Z,HODDE FIRE,2011-09-04T00:00:00.000Z,,Fire Management,TX,Texas                         ,Fire,2011-09-07T00:00:00.000Z,2015-01-13T00:00:00.000Z,2015-01-08T00:00:00.000Z,16dc5eb1dff2da3ff352dad92ed16abb,2018-03-09T18:41:54.058Z
4059,2012-03-16T00:00:00.000Z,"SEVERE STORMS, TORNADOES, FLOODING, MUDSLIDES, AND LANDSLIDES",2012-02-29T00:00:00.000Z,2012-03-05T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Severe Storm(s),2012-03-16T00:00:00.000Z,2018-05-17T00:00:00.000Z,2018-05-16T00:00:00.000Z,ead4a8c11041b5c82b6f1e3a97441571,2018-05-17T22:03:03.056Z
4031,2011-09-13T00:00:00.000Z,REMNANTS OF TROPICAL STORM LEE,2011-09-07T00:00:00.000Z,2011-09-11T00:00:00.000Z,Major Disaster,NY,New York                      ,Severe Storm(s),2011-09-13T00:00:00.000Z,2011-09-23T00:00:00.000Z,,c1a5d1136c88a522fc86e4e6c31e52bf,2018-03-09T18:41:54.039Z
4039,2011-10-14T00:00:00.000Z,REMNANTS OF TROPICAL STORM LEE,2011-09-28T00:00:00.000Z,2011-10-06T00:00:00.000Z,Major Disaster,NJ,New Jersey                    ,Severe Storm(s),2011-10-14T00:00:00.000Z,2018-05-03T00:00:00.000Z,2018-04-30T00:00:00.000Z,815317888e2672441390cf2bd45abbd5,2018-05-03T22:03:02.297Z
4026,2011-09-03T00:00:00.000Z,TROPICAL STORM IRENE,2011-08-26T00:00:00.000Z,2011-09-06T00:00:00.000Z,Major Disaster,NH,New Hampshire                 ,Hurricane,2011-09-03T00:00:00.000Z,2011-09-19T00:00:00.000Z,,7606cee6b4bc7be234fb9501dee1450f,2018-03-09T18:41:54.041Z
4062,2012-04-18T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND LANDSLIDES",2012-03-03T00:00:00.000Z,2012-03-11T00:00:00.000Z,Major Disaster,HI,Hawaii                        ,Severe Storm(s),2012-04-18T00:00:00.000Z,2012-04-18T00:00:00.000Z,,34942ef1cab8dbf4efda61448efbb7e1,2018-03-09T18:41:54.067Z
2970,2011-09-11T00:00:00.000Z,KEENE FIRE COMPLEX,2011-09-10T00:00:00.000Z,,Fire Management,CA,California                    ,Fire,2011-09-14T00:00:00.000Z,2013-12-23T00:00:00.000Z,2013-04-23T00:00:00.000Z,c533bb42d56e377485d33e0463102733,2018-03-09T18:41:54.044Z
3343,2011-11-01T00:00:00.000Z,SEVERE STORM,2011-10-29T00:00:00.000Z,2011-10-30T00:00:00.000Z,Emergency,MA,Massachusetts                 ,Severe Storm(s),2011-11-01T00:00:00.000Z,2012-11-07T00:00:00.000Z,2012-11-06T00:00:00.000Z,f8651cda99d7f3bbe3ea3987d9a7f9e6,2018-03-09T18:41:54.070Z
4063,2012-05-24T00:00:00.000Z,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2012-04-14T00:00:00.000Z,2012-04-15T00:00:00.000Z,Major Disaster,KS,Kansas                        ,Severe Storm(s),2012-05-24T00:00:00.000Z,2012-05-24T00:00:00.000Z,,150fe52582fc2e57c4aefbc55425b548,2018-03-09T18:41:54.047Z
4036,2011-09-28T00:00:00.000Z,HURRICANE IRENE,2011-08-26T00:00:00.000Z,2011-09-01T00:00:00.000Z,Major Disaster,DC,District of Columbia          ,Hurricane,2011-09-28T00:00:00.000Z,2011-09-28T00:00:00.000Z,,89a4fc45e3725297d4a7c59c465a1782,2018-03-09T18:41:54.038Z
4043,2011-11-08T00:00:00.000Z,SEVERE STORMS AND FLOODING,2011-05-20T00:00:00.000Z,2011-05-20T00:00:00.000Z,Major Disaster,VT,Vermont                       ,Severe Storm(s),2011-11-08T00:00:00.000Z,2011-11-08T00:00:00.000Z,,6bd9a76b1a50384367592d1a9acfbdb6,2018-03-09T18:41:54.054Z
